-15.46592, 156.3574, 311.38, -9.38719040856224, 152.93014, 282.338381514203, 6.31259402819224, 148.8986, 286.103006226155, 48.9988827171492, 182.0816, 278.829476204039, 18.4668459827515, 225.489, 291.467854672173, 18.4668459827515, 225.489, 291.467854672173, -25.4750903319106, 149.4815, 279.853517241881, -62.1889440597314, 181.9505, 255.895248744459, -28.7394992792526, 223.5293, 275.547452846424, -28.7394992792526, 223.5293, 275.547452846424, -5.14443354067535, 151.135036, 214.701622492096, 3.97106120736948, 149.229596, 190.267582539031, 13.4370396716771, 172.230596, 107.02394195528, 5.41483329737526, 145.292996, 28.6303070002775, 5.41483329737526, 145.292996, 28.6303070002775, -14.2598981063874, 149.229596, 189.518941216274, -26.5906931930131, 172.766396, 106.801935071639, -18.2121743061865, 145.287196, 28.6338297560849, -18.2121743061865, 145.287196, 28.6338297560849
-15.46592, 156.3574, 311.38, -9.38719040856224, 152.93014, 282.338381514203, 6.31259402819224, 148.8986, 286.103006226155, 48.9988827171492, 182.0816, 278.829476204039, 18.4668459827515, 225.489, 291.467854672173, 18.4668459827515, 225.489, 291.467854672173, -25.4750903319106, 149.4815, 279.853517241881, -62.1889440597314, 181.9505, 255.895248744459, -28.7394992792526, 223.5293, 275.547452846424, -28.7394992792526, 223.5293, 275.547452846424, -5.14443354067535, 151.135036, 214.701622492096, 3.97106120736948, 149.229596, 190.267582539031, 13.4370396716771, 172.230596, 107.02394195528, 5.41483329737526, 145.292996, 28.6303070002775, 5.41483329737526, 145.292996, 28.6303070002775, -14.2598981063874, 149.229596, 189.518941216274, -26.5906931930131, 172.766396, 106.801935071639, -18.2121743061865, 145.287196, 28.6338297560849, -18.2121743061865, 145.287196, 28.6338297560849
-15.89848, 156.3752, 307.974, -9.3726284796305, 152.93937, 279.026818955233, 6.26990868850778, 148.90832, 283.016414371803, 49.0452890333138, 182.08732, 276.289684524575, 18.1238479456301, 225.55092, 287.653619976767, 18.1238479456301, 225.55092, 287.653619976767, -25.4217967457032, 149.49059, 276.313055533221, -61.7746067570128, 181.95309, 251.810447341888, -28.2314875367019, 223.42929, 271.519299111255, -28.2314875367019, 223.42929, 271.519299111255, -5.12987161174361, 151.144266, 211.390059933127, 3.98562313630122, 149.238826, 186.956019980062, 14.8504878961584, 176.252026, 105.224472889624, 5.41481136800222, 145.292926, 28.630455337784, 5.41481136800222, 145.292926, 28.630455337784, -14.2453361774557, 149.238826, 186.207378657304, -27.8825861811275, 176.680726, 105.029936074113, -18.2121131766334, 145.287226, 28.6339298101762, -18.2121131766334, 145.287226, 28.6339298101762
-16.18239, 156.4085, 306.147, -9.36016437717858, 152.96608, 277.269137174309, 6.24102960706985, 148.93541, 281.406385474853, 49.0522158695447, 182.11021, 274.914144086104, 17.8678826261076, 225.61051, 285.176435314686, 17.8678826261076, 225.61051, 285.176435314686, -25.380157741031, 149.51714, 274.404849802108, -61.4639387751674, 181.97154, 249.514274207709, -27.822734332677, 223.45624, 269.036180797706, -27.822734332677, 223.45624, 269.036180797706, -5.11740750929169, 151.170976, 209.632378152202, 3.99808723875314, 149.265536, 185.198338199137, 15.4608444542831, 177.986436, 104.267467044612, 5.41478198241718, 145.292936, 28.6305190136649, 5.41478198241718, 145.292936, 28.6305190136649, -14.2328720750038, 149.265536, 184.44969687638, -27.9031419840566, 178.580136, 104.067569454523, -18.2121356228186, 145.287136, 28.6340215093518, -18.2121356228186, 145.287136, 28.6340215093518
-16.33841, 156.4564, 306.245, -9.34958898968019, 153.00906, 277.407818109208, 6.22760502762129, 148.97862, 281.626187477832, 49.0365128543093, 182.14872, 275.090365418708, 17.6753753987495, 225.66792, 284.420890939057, 17.6753753987495, 225.66792, 284.420890939057, -25.3522784048444, 149.56001, 274.460727902154, -61.2536724613975, 182.00511, 249.311791759474, -27.5168533015073, 223.59881, 268.42461373302, -27.5168533015073, 223.59881, 268.42461373302, -5.1068321217933, 151.213956, 209.771059087101, 4.00866262625153, 149.308516, 185.337019134036, 15.4206434282443, 177.876616, 104.33094044845, 5.41479129242424, 145.292816, 28.6297045821444, 5.41479129242424, 145.292816, 28.6297045821444, -14.2222966875054, 149.308516, 184.588377811279, -27.2137785090463, 178.683416, 104.108871632746, -18.2121260249659, 145.287216, 28.6332225516319, -18.2121260249659, 145.287216, 28.6332225516319
-16.38645, 156.5181, 306.618, -9.34078794953341, 153.06719, 277.793658504647, 6.2288756872709, 149.03682, 282.036863103682, 49.0010618275641, 182.20202, 275.215264410369, 17.5196958246164, 225.72492, 283.775235131309, 17.5196958246164, 225.72492, 283.775235131309, -25.3379895626667, 149.61811, 274.821192351721, -61.1337072312493, 182.05251, 249.519656484515, -27.3185168554192, 223.84321, 268.025374913835, -27.3185168554192, 223.84321, 268.025374913835, -5.09803108164651, 151.272086, 210.15689948254, 4.01746366639832, 149.366646, 185.722859529476, 15.2975836376646, 177.539346, 104.525670604969, 5.4147894933617, 145.292946, 28.6298479068279, 5.4147894933617, 145.292946, 28.6298479068279, -14.2134956473586, 149.366646, 184.974218206718, -26.805379632996, 178.437846, 104.29210583494, -18.2121120446573, 145.287146, 28.6334096655397, -18.2121120446573, 145.287146, 28.6334096655397
-16.38862, 156.5932, 307.201, -9.33357599612063, 153.13897, 278.376716385217, 6.23608764068368, 149.1086, 282.619920984253, 48.9436415475792, 182.2685, 275.366064307201, 17.3739112530163, 225.7839, 283.25803057541, 17.3739112530163, 225.7839, 283.25803057541, -25.3307776092539, 149.68989, 275.404250232292, -61.0473537069968, 182.11189, 249.984769948664, -27.2123966308813, 224.17439, 267.758655215603, -27.2123966308813, 224.17439, 267.758655215603, -5.09081912823373, 151.343866, 210.73995736311, 4.0246756198111, 149.438426, 186.305917410046, 15.1023785031005, 177.003926, 104.825637943495, 5.41479314456497, 145.292926, 28.6302951352455, 5.41479314456497, 145.292926, 28.6302951352455, -14.2062836939458, 149.438426, 185.557276087288, -26.8136775111886, 177.853826, 104.595610044235, -18.2120949533612, 145.287126, 28.6338760168325, -18.2120949533612, 145.287126, 28.6338760168325
-16.39395, 156.6815, 307.931, -9.32780575496714, 153.22335, 279.106648221192, 6.24185788183717, 149.19298, 283.349852820227, 48.8630099805517, 182.34728, 275.595353233365, 17.2278182049841, 225.84918, 282.873664824981, 17.2278182049841, 225.84918, 282.873664824981, -25.3250073681004, 149.77427, 276.134182068266, -60.9475767145069, 182.18157, 250.576604886761, -27.1785652396138, 224.57657, 267.555521145953, -27.1785652396138, 224.57657, 267.555521145953, -5.08504888708024, 151.428246, 211.469889199085, 4.03044586096459, 149.522806, 187.03584924602, 14.844090904829, 176.295806, 105.204459373702, 5.41480122500109, 145.292906, 28.6300473865931, 5.41480122500109, 145.292906, 28.6300473865931, -14.2005134527923, 149.522806, 186.287207923263, -27.043804385445, 177.009206, 104.986383803582, -18.2121567153756, 145.287106, 28.6335022417008, -18.2121567153756, 145.287106, 28.6335022417008
-16.40216, 156.7817, 308.76, -9.32330872833819, 153.31906, 279.935355690422, 6.24635490846611, 149.28869, 284.178560289457, 48.7562840482242, 182.43719, 275.865529222461, 17.0799566253125, 225.92559, 282.58825423386, 17.0799566253125, 225.92559, 282.58825423386, -25.3205103414715, 149.86998, 276.962889537496, -60.8351223652359, 182.26038, 251.249366254764, -27.215081104204, 225.03358, 267.378823704592, -27.215081104204, 225.03358, 267.378823704592, -5.0805518604513, 151.523956, 212.298596668315, 4.03494288759353, 149.618516, 187.86455671525, 14.5314451124857, 175.439116, 105.637983173768, 5.41480369494413, 145.292916, 28.629920172375, 5.41480369494413, 145.292916, 28.629920172375, -14.1960164261634, 149.618516, 187.115915392493, -27.3734494176127, 175.950916, 105.436739049952, -18.21212889367, 145.287216, 28.6334216224705, -18.21212889367, 145.287216, 28.6334216224705
-16.41295, 156.8924, 309.639, -9.31992490016867, 153.42477, 280.813840913751, 6.24973873663564, 149.3944, 285.057045512786, 48.6210478087259, 182.5374, 276.138291219192, 16.9312500344706, 226.0192, 282.365944783995, 16.9312500344706, 226.0192, 282.365944783995, -25.317126513302, 149.97569, 277.841374760825, -60.7107260981997, 182.34739, 251.956324335811, -27.3193829056222, 225.52969, 267.190872224743, -27.3193829056222, 225.52969, 267.190872224743, -5.07716803228178, 151.629666, 213.177081891644, 4.03832671576305, 149.724226, 188.743041938579, 14.1740700855864, 174.460726, 106.101093120883, 5.41481629680553, 145.292926, 28.6304091899935, 5.41481629680553, 145.292926, 28.6304091899935, -14.1926325979939, 149.724226, 187.994400615822, -27.9945833477715, 175.442626, 106.211729782933, -18.2122467193644, 145.287226, 29.2709858642069, -18.2122467193644, 145.287226, 29.2709858642069
